"n","gram","annee","mois","rubrique","total"
61,"guerre",2005,10,"société",35519535
4,"guerre",2005,10,"sport",35519535
19,"guerre",2005,10,"économie",35519535
373,"guerre",2005,11,"culture",35519535
52,"guerre",2005,11,"inclassable",35519535
776,"guerre",2005,11,"international",35519535
169,"guerre",2005,11,"politique",35519535
12,"guerre",2005,11,"science/technologie",35519535
107,"guerre",2005,11,"société",35519535
3,"guerre",2005,11,"sport",35519535
16,"guerre",2005,11,"économie",35519535
394,"guerre",2005,12,"culture",35519535
24,"guerre",2005,12,"inclassable",35519535
638,"guerre",2005,12,"international",35519535
134,"guerre",2005,12,"politique",35519535
4,"guerre",2005,12,"science/technologie",35519535
68,"guerre",2005,12,"société",35519535
4,"guerre",2005,12,"sport",35519535
21,"guerre",2005,12,"économie",35519535
499,"guerre",2006,1,"culture",28684676
9,"guerre",2006,1,"inclassable",28684676
653,"guerre",2006,1,"international",28684676
87,"guerre",2006,1,"politique",28684676
13,"guerre",2006,1,"science/technologie",28684676
54,"guerre",2006,1,"société",28684676
31,"guerre",2006,1,"économie",28684676
484,"guerre",2006,2,"culture",28684676
20,"guerre",2006,2,"inclassable",28684676
517,"guerre",2006,2,"international",28684676
62,"guerre",2006,2,"politique",28684676
36,"guerre",2006,2,"science/technologie",28684676
59,"guerre",2006,2,"société",28684676
26,"guerre",2006,2,"sport",28684676
27,"guerre",2006,2,"économie",28684676
634,"guerre",2006,3,"culture",28684676
12,"guerre",2006,3,"inclassable",28684676
1500,"guerre",2006,3,"international",28684676
111,"guerre",2006,3,"politique",28684676
25,"guerre",2006,3,"science/technologie",28684676
84,"guerre",2006,3,"société",28684676
6,"guerre",2006,3,"sport",28684676
32,"guerre",2006,3,"économie",28684676
405,"guerre",2006,4,"culture",28684676
30,"guerre",2006,4,"inclassable",28684676
541,"guerre",2006,4,"international",28684676
57,"guerre",2006,4,"politique",28684676
11,"guerre",2006,4,"science/technologie",28684676
44,"guerre",2006,4,"société",28684676
4,"guerre",2006,4,"sport",28684676
26,"guerre",2006,4,"économie",28684676
267,"guerre",2006,5,"culture",28684676
21,"guerre",2006,5,"inclassable",28684676
386,"guerre",2006,5,"international",28684676
90,"guerre",2006,5,"politique",28684676
11,"guerre",2006,5,"science/technologie",28684676
32,"guerre",2006,5,"société",28684676
3,"guerre",2006,5,"sport",28684676
19,"guerre",2006,5,"économie",28684676
220,"guerre",2006,6,"culture",28684676
13,"guerre",2006,6,"inclassable",28684676
625,"guerre",2006,6,"international",28684676
50,"guerre",2006,6,"politique",28684676
16,"guerre",2006,6,"science/technologie",28684676
25,"guerre",2006,6,"société",28684676
15,"guerre",2006,6,"sport",28684676
19,"guerre",2006,6,"économie",28684676
219,"guerre",2006,7,"culture",28684676
18,"guerre",2006,7,"inclassable",28684676
678,"guerre",2006,7,"international",28684676
49,"guerre",2006,7,"politique",28684676
6,"guerre",2006,7,"science/technologie",28684676
25,"guerre",2006,7,"société",28684676
8,"guerre",2006,7,"sport",28684676
26,"guerre",2006,7,"économie",28684676
258,"guerre",2006,8,"culture",28684676
29,"guerre",2006,8,"inclassable",28684676
808,"guerre",2006,8,"international",28684676
50,"guerre",2006,8,"politique",28684676
3,"guerre",2006,8,"science/technologie",28684676
15,"guerre",2006,8,"société",28684676
3,"guerre",2006,8,"sport",28684676
9,"guerre",2006,8,"économie",28684676
261,"guerre",2006,9,"culture",28684676
17,"guerre",2006,9,"inclassable",28684676
646,"guerre",2006,9,"international",28684676
57,"guerre",2006,9,"politique",28684676
6,"guerre",2006,9,"science/technologie",28684676
21,"guerre",2006,9,"société",28684676
5,"guerre",2006,9,"sport",28684676
20,"guerre",2006,9,"économie",28684676
259,"guerre",2006,10,"culture",28684676
7,"guerre",2006,10,"inclassable",28684676
445,"guerre",2006,10,"international",28684676
47,"guerre",2006,10,"politique",28684676
11,"guerre",2006,10,"science/technologie",28684676
37,"guerre",2006,10,"société",28684676
5,"guerre",2006,10,"sport",28684676
15,"guerre",2006,10,"économie",28684676
275,"guerre",2006,11,"culture",28684676
11,"guerre",2006,11,"inclassable",28684676
609,"guerre",2006,11,"international",28684676
40,"guerre",2006,11,"politique",28684676
10,"guerre",2006,11,"science/technologie",28684676
25,"guerre",2006,11,"société",28684676
4,"guerre",2006,11,"sport",28684676
18,"guerre",2006,11,"économie",28684676
197,"guerre",2006,12,"culture",28684676
15,"guerre",2006,12,"inclassable",28684676
434,"guerre",2006,12,"international",28684676
48,"guerre",2006,12,"politique",28684676
9,"guerre",2006,12,"science/technologie",28684676
17,"guerre",2006,12,"société",28684676
2,"guerre",2006,12,"sport",28684676
19,"guerre",2006,12,"économie",28684676
261,"guerre",2007,1,"culture",23321284
8,"guerre",2007,1,"inclassable",23321284
653,"guerre",2007,1,"international",23321284
67,"guerre",2007,1,"politique",23321284
11,"guerre",2007,1,"science/technologie",23321284
42,"guerre",2007,1,"société",23321284
1,"guerre",2007,1,"sport",23321284
24,"guerre",2007,1,"économie",23321284
231,"guerre",2007,2,"culture",23321284
7,"guerre",2007,2,"inclassable",23321284
478,"guerre",2007,2,"international",23321284
65,"guerre",2007,2,"politique",23321284
10,"guerre",2007,2,"science/technologie",23321284
21,"guerre",2007,2,"société",23321284
4,"guerre",2007,2,"sport",23321284
8,"guerre",2007,2,"économie",23321284
252,"guerre",2007,3,"culture",23321284
14,"guerre",2007,3,"inclassable",23321284
497,"guerre",2007,3,"international",23321284
88,"guerre",2007,3,"politique",23321284
9,"guerre",2007,3,"science/technologie",23321284
35,"guerre",2007,3,"société",23321284
20,"guerre",2007,3,"économie",23321284
208,"guerre",2007,4,"culture",23321284
17,"guerre",2007,4,"inclassable",23321284
430,"guerre",2007,4,"international",23321284
89,"guerre",2007,4,"politique",23321284
8,"guerre",2007,4,"science/technologie",23321284
28,"guerre",2007,4,"société",23321284
1,"guerre",2007,4,"sport",23321284
20,"guerre",2007,4,"économie",23321284
175,"guerre",2007,5,"culture",23321284
9,"guerre",2007,5,"inclassable",23321284
476,"guerre",2007,5,"international",23321284
98,"guerre",2007,5,"politique",23321284
9,"guerre",2007,5,"science/technologie",23321284
11,"guerre",2007,5,"société",23321284
5,"guerre",2007,5,"sport",23321284
7,"guerre",2007,5,"économie",23321284
201,"guerre",2007,6,"culture",23321284
10,"guerre",2007,6,"inclassable",23321284
486,"guerre",2007,6,"international",23321284
39,"guerre",2007,6,"politique",23321284
9,"guerre",2007,6,"science/technologie",23321284
17,"guerre",2007,6,"société",23321284
3,"guerre",2007,6,"sport",23321284
19,"guerre",2007,6,"économie",23321284
205,"guerre",2007,7,"culture",23321284
3,"guerre",2007,7,"inclassable",23321284
342,"guerre",2007,7,"international",23321284
29,"guerre",2007,7,"politique",23321284
8,"guerre",2007,7,"science/technologie",23321284
9,"guerre",2007,7,"société",23321284
9,"guerre",2007,7,"sport",23321284
8,"guerre",2007,7,"économie",23321284
227,"guerre",2007,8,"culture",23321284
20,"guerre",2007,8,"inclassable",23321284
323,"guerre",2007,8,"international",23321284
49,"guerre",2007,8,"politique",23321284
4,"guerre",2007,8,"science/technologie",23321284
7,"guerre",2007,8,"société",23321284
9,"guerre",2007,8,"sport",23321284
1,"guerre",2007,8,"économie",23321284
221,"guerre",2007,9,"culture",23321284
9,"guerre",2007,9,"inclassable",23321284
537,"guerre",2007,9,"international",23321284
49,"guerre",2007,9,"politique",23321284
1,"guerre",2007,9,"science/technologie",23321284
19,"guerre",2007,9,"société",23321284
6,"guerre",2007,9,"sport",23321284
19,"guerre",2007,9,"économie",23321284
254,"guerre",2007,10,"culture",23321284
13,"guerre",2007,10,"inclassable",23321284
353,"guerre",2007,10,"international",23321284
61,"guerre",2007,10,"politique",23321284
17,"guerre",2007,10,"science/technologie",23321284
28,"guerre",2007,10,"société",23321284
7,"guerre",2007,10,"sport",23321284
5,"guerre",2007,10,"économie",23321284
317,"guerre",2007,11,"culture",23321284
10,"guerre",2007,11,"inclassable",23321284
376,"guerre",2007,11,"international",23321284
40,"guerre",2007,11,"politique",23321284
10,"guerre",2007,11,"science/technologie",23321284
45,"guerre",2007,11,"société",23321284
2,"guerre",2007,11,"sport",23321284
5,"guerre",2007,11,"économie",23321284
172,"guerre",2007,12,"culture",23321284
5,"guerre",2007,12,"inclassable",23321284
237,"guerre",2007,12,"international",23321284
35,"guerre",2007,12,"politique",23321284
5,"guerre",2007,12,"science/technologie",23321284
34,"guerre",2007,12,"société",23321284
15,"guerre",2007,12,"économie",23321284
242,"guerre",2008,1,"culture",22449156
16,"guerre",2008,1,"inclassable",22449156
382,"guerre",2008,1,"international",22449156
40,"guerre",2008,1,"politique",22449156
5,"guerre",2008,1,"science/technologie",22449156
27,"guerre",2008,1,"société",22449156
4,"guerre",2008,1,"sport",22449156
11,"guerre",2008,1,"économie",22449156
259,"guerre",2008,2,"culture",22449156
4,"guerre",2008,2,"inclassable",22449156
453,"guerre",2008,2,"international",22449156
35,"guerre",2008,2,"politique",22449156
10,"guerre",2008,2,"science/technologie",22449156
24,"guerre",2008,2,"société",22449156
3,"guerre",2008,2,"sport",22449156
20,"guerre",2008,2,"économie",22449156
270,"guerre",2008,3,"culture",22449156
6,"guerre",2008,3,"inclassable",22449156
436,"guerre",2008,3,"international",22449156
68,"guerre",2008,3,"politique",22449156
1,"guerre",2008,3,"science/technologie",22449156
40,"guerre",2008,3,"société",22449156
6,"guerre",2008,3,"sport",22449156
17,"guerre",2008,3,"économie",22449156
220,"guerre",2008,4,"culture",22449156
12,"guerre",2008,4,"inclassable",22449156
264,"guerre",2008,4,"international",22449156
77,"guerre",2008,4,"politique",22449156
10,"guerre",2008,4,"science/technologie",22449156
34,"guerre",2008,4,"société",22449156
7,"guerre",2008,4,"sport",22449156
17,"guerre",2008,4,"économie",22449156
259,"guerre",2008,5,"culture",22449156
13,"guerre",2008,5,"inclassable",22449156
375,"guerre",2008,5,"international",22449156
88,"guerre",2008,5,"politique",22449156
20,"guerre",2008,5,"science/technologie",22449156
28,"guerre",2008,5,"société",22449156
5,"guerre",2008,5,"sport",22449156
18,"guerre",2008,5,"économie",22449156
159,"guerre",2008,6,"culture",22449156
3,"guerre",2008,6,"inclassable",22449156
328,"guerre",2008,6,"international",22449156
68,"guerre",2008,6,"politique",22449156
22,"guerre",2008,6,"science/technologie",22449156
39,"guerre",2008,6,"société",22449156
7,"guerre",2008,6,"sport",22449156
15,"guerre",2008,6,"économie",22449156
192,"guerre",2008,7,"culture",22449156
13,"guerre",2008,7,"inclassable",22449156
401,"guerre",2008,7,"international",22449156
24,"guerre",2008,7,"politique",22449156
6,"guerre",2008,7,"science/technologie",22449156
12,"guerre",2008,7,"société",22449156
7,"guerre",2008,7,"sport",22449156
17,"guerre",2008,7,"économie",22449156
171,"guerre",2008,8,"culture",22449156
14,"guerre",2008,8,"inclassable",22449156
610,"guerre",2008,8,"international",22449156
45,"guerre",2008,8,"politique",22449156
4,"guerre",2008,8,"science/technologie",22449156
19,"guerre",2008,8,"société",22449156
14,"guerre",2008,8,"sport",22449156
9,"guerre",2008,8,"économie",22449156
208,"guerre",2008,9,"culture",22449156
5,"guerre",2008,9,"inclassable",22449156
666,"guerre",2008,9,"international",22449156
65,"guerre",2008,9,"politique",22449156
2,"guerre",2008,9,"science/technologie",22449156
19,"guerre",2008,9,"société",22449156
6,"guerre",2008,9,"sport",22449156
12,"guerre",2008,9,"économie",22449156
369,"guerre",2008,10,"culture",22449156
11,"guerre",2008,10,"inclassable",22449156
429,"guerre",2008,10,"international",22449156
44,"guerre",2008,10,"politique",22449156
6,"guerre",2008,10,"science/technologie",22449156
29,"guerre",2008,10,"société",22449156
3,"guerre",2008,10,"sport",22449156
21,"guerre",2008,10,"économie",22449156
290,"guerre",2008,11,"culture",22449156
6,"guerre",2008,11,"inclassable",22449156
399,"guerre",2008,11,"international",22449156
93,"guerre",2008,11,"politique",22449156
4,"guerre",2008,11,"science/technologie",22449156
12,"guerre",2008,11,"société",22449156
2,"guerre",2008,11,"sport",22449156
16,"guerre",2008,11,"économie",22449156
189,"guerre",2008,12,"culture",22449156
16,"guerre",2008,12,"inclassable",22449156
355,"guerre",2008,12,"international",22449156
26,"guerre",2008,12,"politique",22449156
6,"guerre",2008,12,"science/technologie",22449156
30,"guerre",2008,12,"société",22449156
3,"guerre",2008,12,"sport",22449156
8,"guerre",2008,12,"économie",22449156
217,"guerre",2009,1,"culture",22927732
15,"guerre",2009,1,"inclassable",22927732
747,"guerre",2009,1,"international",22927732
34,"guerre",2009,1,"politique",22927732
2,"guerre",2009,1,"science/technologie",22927732
24,"guerre",2009,1,"société",22927732
2,"guerre",2009,1,"sport",22927732
15,"guerre",2009,1,"économie",22927732
169,"guerre",2009,2,"culture",22927732
14,"guerre",2009,2,"inclassable",22927732
323,"guerre",2009,2,"international",22927732
41,"guerre",2009,2,"politique",22927732
3,"guerre",2009,2,"science/technologie",22927732
8,"guerre",2009,2,"société",22927732
2,"guerre",2009,2,"sport",22927732
17,"guerre",2009,2,"économie",22927732
181,"guerre",2009,3,"culture",22927732
6,"guerre",2009,3,"inclassable",22927732
421,"guerre",2009,3,"international",22927732
69,"guerre",2009,3,"politique",22927732
13,"guerre",2009,3,"science/technologie",22927732
14,"guerre",2009,3,"société",22927732
5,"guerre",2009,3,"sport",22927732
18,"guerre",2009,3,"économie",22927732
194,"guerre",2009,4,"culture",22927732
11,"guerre",2009,4,"inclassable",22927732
377,"guerre",2009,4,"international",22927732
55,"guerre",2009,4,"politique",22927732
6,"guerre",2009,4,"science/technologie",22927732
20,"guerre",2009,4,"société",22927732
1,"guerre",2009,4,"sport",22927732
18,"guerre",2009,4,"économie",22927732
188,"guerre",2009,5,"culture",22927732
18,"guerre",2009,5,"inclassable",22927732
403,"guerre",2009,5,"international",22927732
39,"guerre",2009,5,"politique",22927732
15,"guerre",2009,5,"science/technologie",22927732
35,"guerre",2009,5,"société",22927732
6,"guerre",2009,5,"sport",22927732
7,"guerre",2009,5,"économie",22927732
200,"guerre",2009,6,"culture",22927732
7,"guerre",2009,6,"inclassable",22927732
364,"guerre",2009,6,"international",22927732
25,"guerre",2009,6,"politique",22927732
6,"guerre",2009,6,"science/technologie",22927732
16,"guerre",2009,6,"société",22927732
14,"guerre",2009,6,"sport",22927732
11,"guerre",2009,6,"économie",22927732
255,"guerre",2009,7,"culture",22927732
16,"guerre",2009,7,"inclassable",22927732
343,"guerre",2009,7,"international",22927732
27,"guerre",2009,7,"politique",22927732
10,"guerre",2009,7,"science/technologie",22927732
37,"guerre",2009,7,"société",22927732
8,"guerre",2009,7,"sport",22927732
16,"guerre",2009,7,"économie",22927732
214,"guerre",2009,8,"culture",22927732
3,"guerre",2009,8,"inclassable",22927732
364,"guerre",2009,8,"international",22927732
37,"guerre",2009,8,"politique",22927732
5,"guerre",2009,8,"science/technologie",22927732
17,"guerre",2009,8,"société",22927732
5,"guerre",2009,8,"sport",22927732
18,"guerre",2009,8,"économie",22927732
232,"guerre",2009,9,"culture",22927732
6,"guerre",2009,9,"inclassable",22927732
390,"guerre",2009,9,"international",22927732
42,"guerre",2009,9,"politique",22927732
4,"guerre",2009,9,"science/technologie",22927732
19,"guerre",2009,9,"société",22927732
2,"guerre",2009,9,"sport",22927732
33,"guerre",2009,9,"économie",22927732
213,"guerre",2009,10,"culture",22927732
8,"guerre",2009,10,"inclassable",22927732
531,"guerre",2009,10,"international",22927732
59,"guerre",2009,10,"politique",22927732
8,"guerre",2009,10,"science/technologie",22927732
33,"guerre",2009,10,"société",22927732
3,"guerre",2009,10,"sport",22927732
19,"guerre",2009,10,"économie",22927732
205,"guerre",2009,11,"culture",22927732
9,"guerre",2009,11,"inclassable",22927732
488,"guerre",2009,11,"international",22927732
62,"guerre",2009,11,"politique",22927732
10,"guerre",2009,11,"science/technologie",22927732
38,"guerre",2009,11,"société",22927732
15,"guerre",2009,11,"sport",22927732
20,"guerre",2009,11,"économie",22927732
194,"guerre",2009,12,"culture",22927732
10,"guerre",2009,12,"inclassable",22927732
391,"guerre",2009,12,"international",22927732
65,"guerre",2009,12,"politique",22927732
7,"guerre",2009,12,"science/technologie",22927732
58,"guerre",2009,12,"société",22927732
5,"guerre",2009,12,"sport",22927732
10,"guerre",2009,12,"économie",22927732
274,"guerre",2010,1,"culture",27121682
7,"guerre",2010,1,"inclassable",27121682
449,"guerre",2010,1,"international",27121682
55,"guerre",2010,1,"politique",27121682
3,"guerre",2010,1,"science/technologie",27121682
26,"guerre",2010,1,"société",27121682
9,"guerre",2010,1,"sport",27121682
21,"guerre",2010,1,"économie",27121682
240,"guerre",2010,2,"culture",27121682
2,"guerre",2010,2,"inclassable",27121682
354,"guerre",2010,2,"international",27121682
53,"guerre",2010,2,"politique",27121682
9,"guerre",2010,2,"science/technologie",27121682
18,"guerre",2010,2,"société",27121682
12,"guerre",2010,2,"sport",27121682
38,"guerre",2010,2,"économie",27121682
186,"guerre",2010,3,"culture",27121682
10,"guerre",2010,3,"inclassable",27121682
275,"guerre",2010,3,"international",27121682
52,"guerre",2010,3,"politique",27121682
12,"guerre",2010,3,"science/technologie",27121682
28,"guerre",2010,3,"société",27121682
6,"guerre",2010,3,"sport",27121682
22,"guerre",2010,3,"économie",27121682
169,"guerre",2010,4,"culture",27121682
18,"guerre",2010,4,"inclassable",27121682
340,"guerre",2010,4,"international",27121682
46,"guerre",2010,4,"politique",27121682
11,"guerre",2010,4,"science/technologie",27121682
43,"guerre",2010,4,"société",27121682
3,"guerre",2010,4,"sport",27121682
19,"guerre",2010,4,"économie",27121682
268,"guerre",2010,5,"culture",27121682
20,"guerre",2010,5,"inclassable",27121682
338,"guerre",2010,5,"international",27121682
61,"guerre",2010,5,"politique",27121682
15,"guerre",2010,5,"science/technologie",27121682
27,"guerre",2010,5,"société",27121682
6,"guerre",2010,5,"sport",27121682
19,"guerre",2010,5,"économie",27121682
194,"guerre",2010,6,"culture",27121682
13,"guerre",2010,6,"inclassable",27121682
369,"guerre",2010,6,"international",27121682
82,"guerre",2010,6,"politique",27121682
12,"guerre",2010,6,"science/technologie",27121682
30,"guerre",2010,6,"société",27121682
22,"guerre",2010,6,"sport",27121682
20,"guerre",2010,6,"économie",27121682
204,"guerre",2010,7,"culture",27121682
21,"guerre",2010,7,"inclassable",27121682
372,"guerre",2010,7,"international",27121682
134,"guerre",2010,7,"politique",27121682
7,"guerre",2010,7,"science/technologie",27121682
41,"guerre",2010,7,"société",27121682
17,"guerre",2010,7,"sport",27121682
17,"guerre",2010,7,"économie",27121682
139,"guerre",2010,8,"culture",27121682
17,"guerre",2010,8,"inclassable",27121682
481,"guerre",2010,8,"international",27121682
129,"guerre",2010,8,"politique",27121682
16,"guerre",2010,8,"science/technologie",27121682
36,"guerre",2010,8,"société",27121682
4,"guerre",2010,8,"sport",27121682
15,"guerre",2010,8,"économie",27121682
244,"guerre",2010,9,"culture",27121682
20,"guerre",2010,9,"inclassable",27121682
391,"guerre",2010,9,"international",27121682
124,"guerre",2010,9,"politique",27121682
32,"guerre",2010,9,"science/technologie",27121682
37,"guerre",2010,9,"société",27121682
5,"guerre",2010,9,"sport",27121682
15,"guerre",2010,9,"économie",27121682
278,"guerre",2010,10,"culture",27121682
12,"guerre",2010,10,"inclassable",27121682
562,"guerre",2010,10,"international",27121682
79,"guerre",2010,10,"politique",27121682
7,"guerre",2010,10,"science/technologie",27121682
55,"guerre",2010,10,"société",27121682
12,"guerre",2010,10,"sport",27121682
35,"guerre",2010,10,"économie",27121682
235,"guerre",2010,11,"culture",27121682
10,"guerre",2010,11,"inclassable",27121682
405,"guerre",2010,11,"international",27121682
80,"guerre",2010,11,"politique",27121682
19,"guerre",2010,11,"science/technologie",27121682
24,"guerre",2010,11,"société",27121682
4,"guerre",2010,11,"sport",27121682
27,"guerre",2010,11,"économie",27121682
249,"guerre",2010,12,"culture",27121682
15,"guerre",2010,12,"inclassable",27121682
538,"guerre",2010,12,"international",27121682
106,"guerre",2010,12,"politique",27121682
10,"guerre",2010,12,"science/technologie",27121682
50,"guerre",2010,12,"société",27121682
3,"guerre",2010,12,"sport",27121682
18,"guerre",2010,12,"économie",27121682
189,"guerre",2011,1,"culture",31528075
7,"guerre",2011,1,"inclassable",31528075
275,"guerre",2011,1,"international",31528075
88,"guerre",2011,1,"politique",31528075
9,"guerre",2011,1,"science/technologie",31528075
24,"guerre",2011,1,"société",31528075
8,"guerre",2011,1,"sport",31528075
17,"guerre",2011,1,"économie",31528075
173,"guerre",2011,2,"culture",31528075
13,"guerre",2011,2,"inclassable",31528075
325,"guerre",2011,2,"international",31528075
53,"guerre",2011,2,"politique",31528075
13,"guerre",2011,2,"science/technologie",31528075
22,"guerre",2011,2,"société",31528075
4,"guerre",2011,2,"sport",31528075
26,"guerre",2011,2,"économie",31528075
222,"guerre",2011,3,"culture",31528075
18,"guerre",2011,3,"inclassable",31528075
649,"guerre",2011,3,"international",31528075
98,"guerre",2011,3,"politique",31528075
13,"guerre",2011,3,"science/technologie",31528075
25,"guerre",2011,3,"société",31528075
9,"guerre",2011,3,"sport",31528075
14,"guerre",2011,3,"économie",31528075
235,"guerre",2011,4,"culture",31528075
15,"guerre",2011,4,"inclassable",31528075
509,"guerre",2011,4,"international",31528075
52,"guerre",2011,4,"politique",31528075
29,"guerre",2011,4,"science/technologie",31528075
38,"guerre",2011,4,"société",31528075
5,"guerre",2011,4,"sport",31528075
14,"guerre",2011,4,"économie",31528075
197,"guerre",2011,5,"culture",31528075
8,"guerre",2011,5,"inclassable",31528075
668,"guerre",2011,5,"international",31528075
76,"guerre",2011,5,"politique",31528075
12,"guerre",2011,5,"science/technologie",31528075
33,"guerre",2011,5,"société",31528075
10,"guerre",2011,5,"sport",31528075
12,"guerre",2011,5,"économie",31528075
199,"guerre",2011,6,"culture",31528075
21,"guerre",2011,6,"inclassable",31528075
484,"guerre",2011,6,"international",31528075
60,"guerre",2011,6,"politique",31528075
7,"guerre",2011,6,"science/technologie",31528075
38,"guerre",2011,6,"société",31528075
7,"guerre",2011,6,"sport",31528075
18,"guerre",2011,6,"économie",31528075
136,"guerre",2011,7,"culture",31528075
13,"guerre",2011,7,"inclassable",31528075
416,"guerre",2011,7,"international",31528075
72,"guerre",2011,7,"politique",31528075
7,"guerre",2011,7,"science/technologie",31528075
14,"guerre",2011,7,"société",31528075
6,"guerre",2011,7,"sport",31528075
12,"guerre",2011,7,"économie",31528075
207,"guerre",2011,8,"culture",31528075
11,"guerre",2011,8,"inclassable",31528075
460,"guerre",2011,8,"international",31528075
56,"guerre",2011,8,"politique",31528075
8,"guerre",2011,8,"science/technologie",31528075
45,"guerre",2011,8,"société",31528075
5,"guerre",2011,8,"sport",31528075
11,"guerre",2011,8,"économie",31528075
330,"guerre",2011,9,"culture",31528075
16,"guerre",2011,9,"inclassable",31528075
595,"guerre",2011,9,"international",31528075
91,"guerre",2011,9,"politique",31528075
9,"guerre",2011,9,"science/technologie",31528075
32,"guerre",2011,9,"société",31528075
11,"guerre",2011,9,"sport",31528075
46,"guerre",2011,9,"économie",31528075
274,"guerre",2011,10,"culture",31528075
10,"guerre",2011,10,"inclassable",31528075
524,"guerre",2011,10,"international",31528075
79,"guerre",2011,10,"politique",31528075
13,"guerre",2011,10,"science/technologie",31528075
23,"guerre",2011,10,"société",31528075
19,"guerre",2011,10,"sport",31528075
38,"guerre",2011,10,"économie",31528075
329,"guerre",2011,11,"culture",31528075
22,"guerre",2011,11,"inclassable",31528075
469,"guerre",2011,11,"international",31528075
90,"guerre",2011,11,"politique",31528075
12,"guerre",2011,11,"science/technologie",31528075
42,"guerre",2011,11,"société",31528075
16,"guerre",2011,11,"sport",31528075
21,"guerre",2011,11,"économie",31528075
279,"guerre",2011,12,"culture",31528075
26,"guerre",2011,12,"inclassable",31528075
469,"guerre",2011,12,"international",31528075
102,"guerre",2011,12,"politique",31528075
24,"guerre",2011,12,"science/technologie",31528075
67,"guerre",2011,12,"société",31528075
12,"guerre",2011,12,"sport",31528075
36,"guerre",2011,12,"économie",31528075
256,"guerre",2012,1,"culture",35144658
12,"guerre",2012,1,"inclassable",35144658
487,"guerre",2012,1,"international",35144658
105,"guerre",2012,1,"politique",35144658
14,"guerre",2012,1,"science/technologie",35144658
33,"guerre",2012,1,"société",35144658
3,"guerre",2012,1,"sport",35144658
37,"guerre",2012,1,"économie",35144658
345,"guerre",2012,2,"culture",35144658
19,"guerre",2012,2,"inclassable",35144658
456,"guerre",2012,2,"international",35144658
126,"guerre",2012,2,"politique",35144658
6,"guerre",2012,2,"science/technologie",35144658
32,"guerre",2012,2,"société",35144658
7,"guerre",2012,2,"sport",35144658
39,"guerre",2012,2,"économie",35144658
374,"guerre",2012,3,"culture",35144658
39,"guerre",2012,3,"inclassable",35144658
599,"guerre",2012,3,"international",35144658
140,"guerre",2012,3,"politique",35144658
9,"guerre",2012,3,"science/technologie",35144658
47,"guerre",2012,3,"société",35144658
9,"guerre",2012,3,"sport",35144658
30,"guerre",2012,3,"économie",35144658
191,"guerre",2012,4,"culture",35144658
21,"guerre",2012,4,"inclassable",35144658
581,"guerre",2012,4,"international",35144658
132,"guerre",2012,4,"politique",35144658
19,"guerre",2012,4,"science/technologie",35144658
31,"guerre",2012,4,"société",35144658
8,"guerre",2012,4,"sport",35144658
23,"guerre",2012,4,"économie",35144658
296,"guerre",2012,5,"culture",35144658
21,"guerre",2012,5,"inclassable",35144658
468,"guerre",2012,5,"international",35144658
168,"guerre",2012,5,"politique",35144658
13,"guerre",2012,5,"science/technologie",35144658
35,"guerre",2012,5,"société",35144658
14,"guerre",2012,5,"sport",35144658
22,"guerre",2012,5,"économie",35144658
206,"guerre",2012,6,"culture",35144658
11,"guerre",2012,6,"inclassable",35144658
428,"guerre",2012,6,"international",35144658
88,"guerre",2012,6,"politique",35144658
20,"guerre",2012,6,"science/technologie",35144658
29,"guerre",2012,6,"société",35144658
13,"guerre",2012,6,"sport",35144658
29,"guerre",2012,6,"économie",35144658
219,"guerre",2012,7,"culture",35144658
10,"guerre",2012,7,"inclassable",35144658
453,"guerre",2012,7,"international",35144658
84,"guerre",2012,7,"politique",35144658
2,"guerre",2012,7,"science/technologie",35144658
57,"guerre",2012,7,"société",35144658
10,"guerre",2012,7,"sport",35144658
21,"guerre",2012,7,"économie",35144658
161,"guerre",2012,8,"culture",35144658
22,"guerre",2012,8,"inclassable",35144658
473,"guerre",2012,8,"international",35144658
29,"guerre",2012,8,"politique",35144658
6,"guerre",2012,8,"science/technologie",35144658
26,"guerre",2012,8,"société",35144658
26,"guerre",2012,8,"sport",35144658
12,"guerre",2012,8,"économie",35144658
204,"guerre",2012,9,"culture",35144658
7,"guerre",2012,9,"inclassable",35144658
449,"guerre",2012,9,"international",35144658
85,"guerre",2012,9,"politique",35144658
10,"guerre",2012,9,"science/technologie",35144658
38,"guerre",2012,9,"société",35144658
4,"guerre",2012,9,"sport",35144658
26,"guerre",2012,9,"économie",35144658
208,"guerre",2012,10,"culture",35144658
15,"guerre",2012,10,"inclassable",35144658
565,"guerre",2012,10,"international",35144658
103,"guerre",2012,10,"politique",35144658
9,"guerre",2012,10,"science/technologie",35144658
42,"guerre",2012,10,"société",35144658
13,"guerre",2012,10,"sport",35144658
35,"guerre",2012,10,"économie",35144658
208,"guerre",2012,11,"culture",35144658
11,"guerre",2012,11,"inclassable",35144658
394,"guerre",2012,11,"international",35144658
151,"guerre",2012,11,"politique",35144658
16,"guerre",2012,11,"science/technologie",35144658
40,"guerre",2012,11,"société",35144658
2,"guerre",2012,11,"sport",35144658
31,"guerre",2012,11,"économie",35144658
224,"guerre",2012,12,"culture",35144658
8,"guerre",2012,12,"inclassable",35144658
421,"guerre",2012,12,"international",35144658
57,"guerre",2012,12,"politique",35144658
13,"guerre",2012,12,"science/technologie",35144658
31,"guerre",2012,12,"société",35144658
